Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat,CanNo,EntryDt,c_KiloFat,c_KiloQty,,
125,01-04-2017 00:00,E,C,10.16,29.16,296.27,4.8,48.77,3,01-04-2017 20:41,0.48768,10.16,,
159,01-04-2017 00:00,E,C,8.74,30.55,267.01,5.3,46.32,3,01-04-2017 20:42,0.46322,8.74,,
157,01-04-2017 00:00,E,C,1.34,29.71,39.81,5,6.7,3,01-04-2017 20:43,0.067,1.34,,
157,01-04-2017 00:00,E,C,1.66,29.99,49.78,5.1,8.47,4,01-04-2017 20:44,0.08466,1.66,,
28,01-04-2017 00:00,E,C,9.34,28.05,261.99,4.4,41.1,4,01-04-2017 20:45,0.41096,9.34,,
50,01-04-2017 00:00,E,C,6.94,28.88,200.43,4.7,32.62,4,01-04-2017 20:46,0.32618,6.94,,
153,01-04-2017 00:00,E,B,1.4,35.91,50.27,6.3,8.82,1,01-04-2017 20:47,0.0882,1.4,,
41,01-04-2017 00:00,E,C,4.1,27.49,112.71,4.2,17.22,4,01-04-2017 20:47,0.1722,4.1,,
135,01-04-2017 00:00,E,C,7.48,28.33,211.91,4.5,33.66,4,01-04-2017 20:48,0.3366,7.48,,
23,01-04-2017 00:00,E,B,5.98,45.6,272.69,8,47.84,1,01-04-2017 20:50,0.4784,5.98,,
29,01-04-2017 00:00,E,C,6.14,31.94,196.11,5.8,35.61,4,01-04-2017 20:51,0.35612,6.14,,
154,01-04-2017 00:00,E,C,1.28,25.55,32.7,3.5,4.48,4,01-04-2017 20:51,0.0448,1.28,,
149,01-04-2017 00:00,E,C,4.58,29.99,137.35,5.1,23.36,5,01-04-2017 20:53,0.23358,4.58,,
10,01-04-2017 00:00,E,C,2.82,28.88,81.44,4.7,13.25,5,01-04-2017 20:54,0.13254,2.82,,
140,01-04-2017 00:00,E,C,15.54,29.44,457.5,4.9,76.15,5,01-04-2017 20:55,0.76146,15.54,,
114,01-04-2017 00:00,E,B,6.64,54.15,359.56,9.5,63.08,1,01-04-2017 20:57,0.6308,6.64,,
114,01-04-2017 00:00,E,C,9.9,30.55,302.45,5.3,52.47,5,01-04-2017 20:58,0.5247,9.9,,
45,01-04-2017 00:00,E,B,2.44,36.48,89.01,6.4,15.62,1,01-04-2017 20:59,0.15616,2.44,,
5,01-04-2017 00:00,E,B,4.12,44.46,183.18,7.8,32.14,1,01-04-2017 21:01,0.32136,4.12,,
5,01-04-2017 00:00,E,C,7.3,29.16,212.87,4.8,35.04,6,01-04-2017 21:02,0.3504,7.3,,
78,01-04-2017 00:00,E,B,3.66,34.2,125.17,6,21.96,1,01-04-2017 21:03,0.2196,3.66,,
3,01-04-2017 00:00,E,C,4.56,29.44,134.25,4.9,22.34,6,01-04-2017 21:03,0.22344,4.56,,
7,01-04-2017 00:00,E,B,4.76,35.91,170.93,6.3,29.99,2,01-04-2017 21:04,0.29988,4.76,,
42,01-04-2017 00:00,E,B,2.08,46.17,96.03,8.1,16.85,2,01-04-2017 21:06,0.16848,2.08,,
42,01-04-2017 00:00,E,C,5.54,30.27,167.7,5.2,28.81,6,01-04-2017 21:06,0.28808,5.54,,
2,01-04-2017 00:00,E,C,9.94,29.16,289.85,4.8,47.71,6,01-04-2017 21:08,0.47712,9.94,,
90,01-04-2017 00:00,E,B,1.64,34.2,56.09,6,9.84,2,01-04-2017 21:09,0.0984,1.64,,
27,01-04-2017 00:00,E,B,2.34,34.77,81.36,6.1,14.27,2,01-04-2017 21:09,0.14274,2.34,,
9,01-04-2017 00:00,E,B,2.38,38.76,92.25,6.8,16.18,2,01-04-2017 21:11,0.16184,2.38,,
64,01-04-2017 00:00,E,B,7.24,38.19,276.5,6.7,48.51,2,01-04-2017 21:12,0.48508,7.24,,
19,01-04-2017 00:00,E,C,3.44,29.71,102.2,5,17.2,6,01-04-2017 21:13,0.172,3.44,,
36,01-04-2017 00:00,E,C,4.62,31.94,147.56,5.8,26.8,6,01-04-2017 21:15,0.26796,4.62,,
31,01-04-2017 00:00,E,C,6.02,30.27,182.23,5.2,31.3,6,01-04-2017 21:18,0.31304,6.02,,
111,01-04-2017 00:00,E,C,6.84,29.16,199.45,4.8,32.83,7,01-04-2017 21:23,0.32832,6.84,,
80,01-04-2017 00:00,E,C,5.98,30.55,182.69,5.3,31.69,7,01-04-2017 21:26,0.31694,5.98,,
8,01-04-2017 00:00,E,B,11.86,37.05,439.41,6.5,77.09,2,01-04-2017 21:28,0.7709,11.86,,
144,01-04-2017 00:00,E,B,8.32,38.19,317.74,6.7,55.74,2,01-04-2017 21:31,0.55744,8.32,,
4,01-04-2017 00:00,E,C,13.36,29.71,396.93,5,66.8,7,01-04-2017 21:34,0.668,13.36,,
1000,01-04-2017 00:00,E,C,259.08,28.88,7482.23,4.7,1217.68,14,01-04-2017 21:36,12.17676,259.08,,
1000,01-04-2017 00:00,E,B,79.26,40.47,3207.65,7.1,562.75,4,01-04-2017 21:36,5.62746,79.26,,
113,02-04-2017 00:00,M,C,1.68,31.38,52.72,5.6,9.41,1,02-04-2017 08:24,0.09408,1.68,,
157,02-04-2017 00:00,M,C,1.46,27.49,40.14,4.2,6.13,11,02-04-2017 09:55,0.06132,1.46,,
99,02-04-2017 00:00,M,C,9.44,31.66,298.87,5.7,53.81,11,02-04-2017 09:57,0.53808,9.44,,
78,02-04-2017 00:00,M,C,4.24,29.99,127.16,5.1,21.62,11,02-04-2017 09:58,0.21624,4.24,,
121,02-04-2017 00:00,M,C,10.44,30.55,318.94,5.3,55.33,12,02-04-2017 09:59,0.55332,10.44,,
121,02-04-2017 00:00,M,C,27.7,25.55,707.74,3.5,96.95,12,02-04-2017 10:00,0.9695,27.7,,
64,02-04-2017 00:00,M,C,8.8,30.55,268.84,5.3,46.64,12,02-04-2017 10:01,0.4664,8.8,,
64,02-04-2017 00:00,M,C,9.62,25.55,245.79,3.5,33.67,13,02-04-2017 10:01,0.3367,9.62,,
25,02-04-2017 00:00,M,C,44.96,28.05,1261.13,4.4,197.82,15,02-04-2017 10:03,1.97824,44.96,,
105,02-04-2017 00:00,M,C,5.08,25.27,128.37,3.4,17.27,15,02-04-2017 10:04,0.17272,5.08,,
2,02-04-2017 00:00,M,C,11.1,27.21,302.03,4.1,45.51,15,02-04-2017 10:06,0.4551,11.1,,
5,02-04-2017 00:00,M,B,5.1,40.47,206.4,7.1,36.21,2,02-04-2017 10:07,0.3621,5.1,,
5,02-04-2017 00:00,M,C,7.74,27.21,210.61,4.1,31.73,15,02-04-2017 10:08,0.31734,7.74,,
149,02-04-2017 00:00,M,C,3.14,30.27,95.05,5.2,16.33,15,02-04-2017 10:09,0.16328,3.14,,
8,02-04-2017 00:00,M,C,12.04,29.99,361.08,5.1,61.4,16,02-04-2017 10:10,0.61404,12.04,,
70,02-04-2017 00:00,M,C,6.64,28.05,186.25,4.4,29.22,16,02-04-2017 10:11,0.29216,6.64,,
119,02-04-2017 00:00,M,C,3.48,28.6,99.53,4.6,16.01,16,02-04-2017 10:12,0.16008,3.48,,
29,02-04-2017 00:00,M,C,5.04,26.1,131.54,3.7,18.65,16,02-04-2017 10:15,0.18648,5.04,,
1000,02-04-2017 00:00,M,B,46.82,39.9,1868.12,7,327.74,3,02-04-2017 10:17,3.2774,46.82,,
1000,02-04-2017 00:00,M,C,591.22,28.05,16583.72,4.4,2601.37,31,02-04-2017 10:17,26.01368,591.22,,
67,05-06-2017 00:00,M,C,15.58,29.81,464.44,4.5,70.11,1,05-06-2017 08:08,0.7011,15.58,,
126,05-06-2017 00:00,M,C,5.96,32.74,195.13,5.5,32.78,1,05-06-2017 08:18,0.3278,5.96,,
113,05-06-2017 00:00,M,B,2.6,40.2,104.52,6.7,17.42,1,05-06-2017 08:19,0.1742,2.6,,
20,05-06-2017 00:00,M,C,5.78,30.69,177.39,4.8,27.74,1,05-06-2017 08:23,0.27744,5.78,,
118,05-06-2017 00:00,M,C,3.28,32.74,107.39,5.5,18.04,1,05-06-2017 08:24,0.1804,3.28,,
71,05-06-2017 00:00,M,C,4.68,32.45,151.87,5.4,25.27,1,05-06-2017 08:25,0.25272,4.68,,
154,05-06-2017 00:00,M,C,2.16,29.52,63.76,4.4,9.5,1,05-06-2017 08:26,0.09504,2.16,,
53,05-06-2017 00:00,M,C,18.98,29.23,554.79,4.3,81.61,2,05-06-2017 08:30,0.81614,18.98,,
41,05-06-2017 00:00,M,C,2.84,30.69,87.16,4.8,13.63,2,05-06-2017 08:31,0.13632,2.84,,
76,05-06-2017 00:00,M,C,4.52,29.23,132.12,4.3,19.44,2,05-06-2017 08:32,0.19436,4.52,,
61,05-06-2017 00:00,M,C,3.58,33.03,118.25,5.6,20.05,2,05-06-2017 08:33,0.20048,3.58,,
135,05-06-2017 00:00,M,C,3.12,30.11,93.94,4.6,14.35,2,05-06-2017 08:33,0.14352,3.12,,
28,05-06-2017 00:00,M,C,13.38,30.11,402.87,4.6,61.55,3,05-06-2017 08:35,0.61548,13.38,,
148,05-06-2017 00:00,M,C,3.46,26.01,89.99,3.2,11.07,3,05-06-2017 08:43,0.11072,3.46,,
90,05-06-2017 00:00,M,C,3.54,29.81,105.53,4.5,15.93,3,05-06-2017 08:45,0.1593,3.54,,
45,05-06-2017 00:00,M,B,3.14,37.8,118.69,6.3,19.78,1,05-06-2017 08:46,0.19782,3.14,,
114,05-06-2017 00:00,M,B,9.14,61.2,559.37,10.2,93.23,1,05-06-2017 08:48,0.93228,9.14,,
