Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat = Qty * Fat,CanNo,EntryDt,c_KiloFat,c_KiloQty
50,28-04-2017 00:00,M,C,9.44,29.44,277.91,4.9,46.26,6,28-04-2017 10:40,0.46256,9.44
50,28-04-2017 00:00,M,C,18.36,29.44,540.52,4.9,89.96,6,28-04-2017 10:42,0.89964,18.36
173,28-04-2017 00:00,M,B,2.8,38.19,106.93,6.7,18.76,1,28-04-2017 10:43,0.1876,2.8
173,28-04-2017 00:00,M,C,5.32,28.05,149.23,4.4,23.41,6,28-04-2017 10:44,0.23408,5.32
120,28-04-2017 00:00,M,C,4.12,26.1,107.53,3.7,15.24,6,28-04-2017 10:44,0.15244,4.12
195,28-04-2017 00:00,M,B,11.74,37.62,441.66,6.6,77.48,1,28-04-2017 10:46,0.77484,11.74
195,28-04-2017 00:00,E,C,11.24,29.16,327.76,4.8,53.95,4,28-04-2017 21:29,0.53952,11.24
172,28-04-2017 00:00,E,C,1.54,28.33,43.63,4.5,6.93,4,28-04-2017 21:31,0.0693,1.54
71,28-04-2017 00:00,E,B,2.7,35.34,95.42,6.2,16.74,1,28-04-2017 21:34,0.1674,2.7
108,28-04-2017 00:00,E,C,4.48,28.33,126.92,4.5,20.16,4,28-04-2017 21:35,0.2016,4.48
82,28-04-2017 00:00,E,C,4.24,27.49,116.56,4.2,17.81,4,28-04-2017 21:35,0.17808,4.24
14,28-04-2017 00:00,E,C,8.98,30.82,276.76,5.4,48.49,4,28-04-2017 21:36,0.48492,8.98
45,28-04-2017 00:00,E,C,0.88,31.66,27.86,5.7,5.02,4,28-04-2017 21:37,0.05016,0.88
90,28-04-2017 00:00,E,C,2.7,28.6,77.22,4.6,12.42,4,28-04-2017 21:37,0.1242,2.7
112,28-04-2017 00:00,E,C,8.3,27.49,228.17,4.2,34.86,5,28-04-2017 21:38,0.3486,8.3
141,28-04-2017 00:00,E,B,3.7,42.75,158.18,7.5,27.75,1,28-04-2017 21:45,0.2775,3.7
17,28-04-2017 00:00,E,C,8.04,28.6,229.94,4.6,36.98,5,28-04-2017 21:46,0.36984,8.04
205,28-04-2017 00:00,E,C,4.86,31.1,151.15,5.5,26.73,5,28-04-2017 21:47,0.2673,4.86
2,28-04-2017 00:00,E,C,2.26,29.44,66.53,4.9,11.07,5,28-04-2017 21:49,0.11074,2.26
114,28-04-2017 00:00,E,C,4.88,31.66,154.5,5.7,27.82,5,28-04-2017 21:52,0.27816,4.88
103,28-04-2017 00:00,E,C,1.48,27.21,40.27,4.1,6.07,5,28-04-2017 21:58,0.06068,1.48
30,28-04-2017 00:00,E,C,6.44,27.77,178.84,4.3,27.69,5,28-04-2017 22:06,0.27692,6.44
66,28-04-2017 00:00,E,C,12.52,27.77,347.68,4.3,53.84,6,28-04-2017 22:06,0.53836,12.52
65,28-04-2017 00:00,E,C,25.96,28.88,749.72,4.7,122.01,6,28-04-2017 22:08,1.22012,25.96
36,28-04-2017 00:00,E,B,4,39.9,159.6,7,28,1,28-04-2017 22:10,0.28,4
126,29-04-2017 00:00,M,C,9.9,27.21,269.38,4.1,40.59,7,29-04-2017 10:51,0.4059,9.9
54,29-04-2017 00:00,M,C,2.7,28.6,77.22,4.6,12.42,8,29-04-2017 10:52,0.1242,2.7
5,29-04-2017 00:00,M,B,15.1,53.58,809.06,9.4,141.94,2,29-04-2017 10:53,1.4194,15.1
169,29-04-2017 00:00,M,C,11.22,28.88,324.03,4.7,52.73,8,29-04-2017 10:54,0.52734,11.22
137,29-04-2017 00:00,M,C,2.68,27.21,72.92,4.1,10.99,8,29-04-2017 10:54,0.10988,2.68
1000,29-04-2017 00:00,M,B,40.9,45.03,1841.73,7.9,323.11,3,29-04-2017 10:55,3.2311,40.9
1000,29-04-2017 00:00,M,C,299.99,29.16,8747.71,4.8,1439.95,15,29-04-2017 10:56,14.39952,299.99
119,29-04-2017 00:00,E,C,10.94,29.71,325.03,5,54.7,1,29-04-2017 20:26,0.547,10.94
124,29-04-2017 00:00,E,C,2.24,31.38,70.29,5.6,12.54,1,29-04-2017 20:49,0.12544,2.24
69,29-04-2017 00:00,E,C,0.98,31.38,30.75,5.6,5.49,1,29-04-2017 20:49,0.05488,0.98
25,29-04-2017 00:00,E,C,2,30.82,61.64,5.4,10.8,1,29-04-2017 20:51,0.108,2
79,29-04-2017 00:00,E,C,1.7,27.21,46.26,4.1,6.97,1,29-04-2017 20:52,0.0697,1.7
167,29-04-2017 00:00,E,C,22.9,29.44,674.18,4.9,112.21,1,29-04-2017 20:57,1.1221,22.9
111,29-04-2017 00:00,E,C,4,29.16,116.64,4.8,19.2,2,29-04-2017 21:07,0.192,4
181,29-04-2017 00:00,E,C,5.62,27.21,152.92,4.1,23.04,2,29-04-2017 21:08,0.23042,5.62
122,29-04-2017 00:00,E,C,1.24,31.66,39.26,5.7,7.07,2,29-04-2017 21:08,0.07068,1.24
42,29-04-2017 00:00,E,C,9.78,29.16,285.18,4.8,46.94,2,29-04-2017 21:10,0.46944,9.78
76,29-04-2017 00:00,E,C,12.34,28.33,349.59,4.5,55.53,2,29-04-2017 21:11,0.5553,12.34
14,29-04-2017 00:00,E,C,10.48,31.38,328.86,5.6,58.69,3,29-04-2017 21:13,0.58688,10.48
17,29-04-2017 00:00,E,B,6.98,35.91,250.65,6.3,43.97,1,29-04-2017 21:48,0.43974,6.98
66,29-04-2017 00:00,E,C,12.8,27.21,348.29,4.1,52.48,4,29-04-2017 21:50,0.5248,12.8
112,29-04-2017 00:00,E,C,8.52,27.21,231.83,4.1,34.93,5,29-04-2017 21:51,0.34932,8.52
71,29-04-2017 00:00,E,C,3.72,28.33,105.39,4.5,16.74,5,29-04-2017 21:55,0.1674,3.72
2,29-04-2017 00:00,E,C,2.44,28.88,70.47,4.7,11.47,5,29-04-2017 21:57,0.11468,2.44
103,29-04-2017 00:00,E,C,0.88,29.99,26.39,5.1,4.49,5,29-04-2017 21:58,0.04488,0.88
205,29-04-2017 00:00,E,C,4.58,31.1,142.44,5.5,25.19,5,29-04-2017 21:59,0.2519,4.58
59,29-04-2017 00:00,E,B,6.66,36.48,242.96,6.4,42.62,1,29-04-2017 22:00,0.42624,6.66
77,29-04-2017 00:00,E,C,4.46,27.49,122.61,4.2,18.73,5,29-04-2017 22:02,0.18732,4.46
114,29-04-2017 00:00,E,C,6.68,29.71,198.46,5,33.4,5,29-04-2017 22:03,0.334,6.68
30,29-04-2017 00:00,E,C,7.1,27.49,195.18,4.2,29.82,5,29-04-2017 22:07,0.2982,7.1
113,29-04-2017 00:00,E,C,1.68,30.55,51.32,5.3,8.9,5,29-04-2017 22:09,0.08904,1.68
36,29-04-2017 00:00,E,B,4.22,44.46,187.62,7.8,32.92,1,29-04-2017 22:10,0.32916,4.22
126,29-04-2017 00:00,E,C,9.72,29.16,283.44,4.8,46.66,6,29-04-2017 22:10,0.46656,9.72
137,29-04-2017 00:00,E,C,3.12,26.94,84.05,4,12.48,6,29-04-2017 22:11,0.1248,3.12
169,29-04-2017 00:00,E,C,7.64,29.16,222.78,4.8,36.67,6,29-04-2017 22:12,0.36672,7.64
65,29-04-2017 00:00,E,C,24.66,28.6,705.28,4.6,113.44,7,29-04-2017 22:14,1.13436,24.66
96,29-04-2017 00:00,E,C,11.44,25.83,295.5,3.6,41.18,7,29-04-2017 22:15,0.41184,11.44
52,29-04-2017 00:00,E,C,6.06,27.77,168.29,4.3,26.06,7,29-04-2017 22:17,0.26058,6.06
50,29-04-2017 00:00,E,C,7.82,28.05,219.35,4.4,34.41,7,29-04-2017 22:19,0.34408,7.82
50,29-04-2017 00:00,E,C,17,25.55,434.35,3.5,59.5,8,29-04-2017 22:20,0.595,17
136,29-04-2017 00:00,E,B,11,44.46,489.06,7.8,85.8,1,29-04-2017 22:21,0.858,11
136,29-04-2017 00:00,E,C,39.4,28.6,1126.84,4.6,181.24,9,29-04-2017 22:23,1.8124,39.4
104,29-04-2017 00:00,E,C,11.12,28.88,321.15,4.7,52.26,9,29-04-2017 22:24,0.52264,11.12
157,29-04-2017 00:00,E,C,9.98,27.21,271.56,4.1,40.92,9,29-04-2017 22:26,0.40918,9.98
1000,29-04-2017 00:00,E,B,36.7,40.47,1485.25,7.1,260.57,2,29-04-2017 22:27,2.6057,36.7
1000,29-04-2017 00:00,E,C,341.99,28.6,9780.91,4.6,1573.15,18,29-04-2017 22:28,15.73154,341.99
25,30-04-2017 00:00,M,C,2.34,27.77,64.98,4.3,10.06,1,30-04-2017 09:47,0.10062,2.34
47,30-04-2017 00:00,M,B,4.92,38.76,190.7,6.8,33.46,1,30-04-2017 09:50,0.33456,4.92
41,30-04-2017 00:00,M,C,8.66,31.38,271.75,5.6,48.5,1,30-04-2017 09:51,0.48496,8.66
119,30-04-2017 00:00,M,C,15.74,28.88,454.57,4.7,73.98,1,30-04-2017 09:52,0.73978,15.74
43,30-04-2017 00:00,M,C,21.84,30.27,661.1,5.2,113.57,2,30-04-2017 09:54,1.13568,21.84
117,30-04-2017 00:00,M,C,2.14,31.94,68.35,5.8,12.41,2,30-04-2017 09:55,0.12412,2.14
26,30-04-2017 00:00,M,C,2.16,26.1,56.38,3.7,7.99,2,30-04-2017 09:56,0.07992,2.16
187,30-04-2017 00:00,M,C,2.34,27.49,64.33,4.2,9.83,2,30-04-2017 10:01,0.09828,2.34
127,30-04-2017 00:00,M,C,2.98,29.16,86.9,4.8,14.3,2,30-04-2017 10:04,0.14304,2.98
98,30-04-2017 00:00,M,C,2.92,31.66,92.45,5.7,16.64,2,30-04-2017 10:06,0.16644,2.92
202,30-04-2017 00:00,M,C,3.66,31.66,115.88,5.7,20.86,2,30-04-2017 10:08,0.20862,3.66
14,30-04-2017 00:00,M,C,4.42,32.21,142.37,5.9,26.08,2,30-04-2017 10:09,0.26078,4.42
121,30-04-2017 00:00,M,C,1.18,27.77,32.77,4.3,5.07,2,30-04-2017 10:12,0.05074,1.18
42,30-04-2017 00:00,M,C,10.5,30.82,323.61,5.4,56.7,3,30-04-2017 10:14,0.567,10.5
46,30-04-2017 00:00,M,C,2.1,30.27,63.57,5.2,10.92,3,30-04-2017 10:14,0.1092,2.1
190,30-04-2017 00:00,M,B,1.12,34.2,38.3,6,6.72,1,30-04-2017 10:16,0.0672,1.12
167,30-04-2017 00:00,M,C,6.12,31.94,195.47,5.8,35.5,3,30-04-2017 10:18,0.35496,6.12
167,30-04-2017 00:00,M,C,19.18,28.33,543.37,4.5,86.31,3,30-04-2017 10:18,0.8631,19.18
45,30-04-2017 00:00,M,C,0.98,27.21,26.67,4.1,4.02,3,30-04-2017 10:18,0.04018,0.98
40,30-04-2017 00:00,M,C,3.38,28.33,95.76,4.5,15.21,3,30-04-2017 10:19,0.1521,3.38
90,30-04-2017 00:00,M,C,2.6,29.44,76.54,4.9,12.74,3,30-04-2017 10:20,0.1274,2.6
128,30-04-2017 00:00,M,B,1.9,34.77,66.06,6.1,11.59,1,30-04-2017 10:21,0.1159,1.9
54,30-04-2017 00:00,M,C,3.2,27.77,88.86,4.3,13.76,3,30-04-2017 10:21,0.1376,3.2
123,30-04-2017 00:00,M,C,3.12,31.38,97.91,5.6,17.47,4,30-04-2017 10:24,0.17472,3.12
173,30-04-2017 00:00,M,C,2.94,31.1,91.43,5.5,16.17,4,30-04-2017 10:25,0.1617,2.94
173,30-04-2017 00:00,M,C,5.06,28.05,141.93,4.4,22.26,4,30-04-2017 10:26,0.22264,5.06
120,30-04-2017 00:00,M,C,3.42,28.6,97.81,4.6,15.73,4,30-04-2017 10:26,0.15732,3.42
96,30-04-2017 00:00,M,C,10.94,25.27,276.45,3.4,37.2,4,30-04-2017 10:27,0.37196,10.94
76,30-04-2017 00:00,M,C,19.42,29.16,566.29,4.8,93.22,5,30-04-2017 10:29,0.93216,19.42
181,30-04-2017 00:00,M,C,5.92,29.44,174.28,4.9,29.01,5,30-04-2017 10:30,0.29008,5.92
119,30-04-2017 00:00,E,C,12.78,30.82,393.88,5.4,69.01,1,30-04-2017 21:05,0.69012,12.78
167,30-04-2017 00:00,E,C,20.74,29.44,610.59,4.9,101.63,2,30-04-2017 21:07,1.01626,20.74
115,30-04-2017 00:00,E,C,1.64,28.33,46.46,4.5,7.38,2,30-04-2017 21:08,0.0738,1.64
127,30-04-2017 00:00,E,C,1.5,29.71,44.57,5,7.5,2,30-04-2017 21:10,0.075,1.5
195,30-04-2017 00:00,E,C,10.78,28.88,311.33,4.7,50.67,2,30-04-2017 21:10,0.50666,10.78
40,30-04-2017 00:00,E,C,3.54,30.55,108.15,5.3,18.76,2,30-04-2017 21:11,0.18762,3.54
79,30-04-2017 00:00,E,C,1.9,26.1,49.59,3.7,7.03,2,30-04-2017 21:13,0.0703,1.9
108,30-04-2017 00:00,E,C,4.96,27.77,137.74,4.3,21.33,3,30-04-2017 21:14,0.21328,4.96
205,30-04-2017 00:00,E,B,4.44,35.34,156.91,6.2,27.53,1,30-04-2017 21:15,0.27528,4.44
181,30-04-2017 00:00,E,C,5.1,26.94,137.39,4,20.4,3,30-04-2017 21:15,0.204,5.1
113,30-04-2017 00:00,E,C,1.72,29.71,51.1,5,8.6,3,30-04-2017 21:16,0.086,1.72
172,30-04-2017 00:00,E,C,1.52,29.99,45.58,5.1,7.75,3,30-04-2017 21:17,0.07752,1.52
41,30-04-2017 00:00,E,C,10.72,29.44,315.6,4.9,52.53,3,30-04-2017 21:18,0.52528,10.72
210,30-04-2017 00:00,E,C,1.74,24.16,42.04,3,5.22,3,30-04-2017 21:25,0.0522,1.74
173,30-04-2017 00:00,E,C,1.54,32.21,49.6,5.9,9.09,3,30-04-2017 21:29,0.09086,1.54
173,30-04-2017 00:00,E,C,4.72,27.77,131.07,4.3,20.3,3,30-04-2017 21:29,0.20296,4.72
120,30-04-2017 00:00,E,C,2.7,28.33,76.49,4.5,12.15,3,30-04-2017 21:30,0.1215,2.7
86,30-04-2017 00:00,E,C,1.86,31.94,59.41,5.8,10.79,3,30-04-2017 21:31,0.10788,1.86
112,30-04-2017 00:00,E,C,7.84,27.21,213.33,4.1,32.14,4,30-04-2017 21:37,0.32144,7.84
59,30-04-2017 00:00,E,B,5.88,35.34,207.8,6.2,36.46,1,30-04-2017 22:18,0.36456,5.88
30,30-04-2017 00:00,E,C,7.28,26.66,194.08,3.9,28.39,8,30-04-2017 22:24,0.28392,7.28
136,30-04-2017 00:00,E,B,16.32,45.6,744.19,8,130.56,2,30-04-2017 22:27,1.3056,16.32
136,30-04-2017 00:00,E,C,43.56,28.6,1245.82,4.6,200.38,9,30-04-2017 22:28,2.00376,43.56
104,30-04-2017 00:00,E,C,7,28.6,200.2,4.6,32.2,9,30-04-2017 22:29,0.322,7
1000,30-04-2017 00:00,E,B,49.52,43.89,2173.43,7.7,381.3,3,30-04-2017 22:30,3.81304,49.52
1000,30-04-2017 00:00,E,C,365.9,28.88,10567.19,4.7,1719.73,19,30-04-2017 22:30,17.1973,365.9
119,01-05-2017 00:00,M,C,17.02,28.05,477.41,4.4,74.89,1,01-05-2017 09:44,0.74888,17.02
117,01-05-2017 00:00,M,B,2.18,34.77,75.8,6.1,13.3,1,01-05-2017 09:49,0.13298,2.18
121,01-05-2017 00:00,M,B,1.58,35.34,55.84,6.2,9.8,1,01-05-2017 09:51,0.09796,1.58
43,01-05-2017 00:00,M,C,27.36,29.71,812.87,5,136.8,2,01-05-2017 09:54,1.368,27.36
98,01-05-2017 00:00,M,C,2.98,29.99,89.37,5.1,15.2,2,01-05-2017 09:58,0.15198,2.98
46,01-05-2017 00:00,M,C,2.28,29.71,67.74,5,11.4,2,01-05-2017 09:58,0.114,2.28
14,01-05-2017 00:00,M,B,4.32,34.77,150.21,6.1,26.35,1,01-05-2017 10:00,0.26352,4.32
132,01-05-2017 00:00,M,C,3.48,24.16,84.08,3,10.44,2,01-05-2017 10:02,0.1044,3.48
187,01-05-2017 00:00,M,C,1.86,26.94,50.11,4,7.44,2,01-05-2017 10:04,0.0744,1.86
127,01-05-2017 00:00,M,C,3.16,28.6,90.38,4.6,14.54,2,01-05-2017 10:05,0.14536,3.16
45,01-05-2017 00:00,M,C,1.1,27.49,30.24,4.2,4.62,2,01-05-2017 10:06,0.0462,1.1
90,01-05-2017 00:00,M,C,2.8,31.1,87.08,5.5,15.4,2,01-05-2017 10:07,0.154,2.8
7,12-05-2017 00:00,M,C,2.14,25.55,54.68,3.5,7.49,3,12-05-2017 09:52,0.0749,2.14
98,12-05-2017 00:00,M,C,3.26,28.88,94.15,4.7,15.32,4,12-05-2017 09:53,0.15322,3.26
25,12-05-2017 00:00,M,C,3.82,28.05,107.15,4.4,16.81,4,12-05-2017 09:55,0.16808,3.82
21,12-05-2017 00:00,M,B,1.7,37.05,62.99,6.5,11.05,1,12-05-2017 09:57,0.1105,1.7
43,12-05-2017 00:00,M,C,29.16,28.88,842.14,4.7,137.05,4,12-05-2017 10:00,1.37052,29.16
42,12-05-2017 00:00,M,C,8.86,27.77,246.04,4.3,38.1,5,12-05-2017 10:02,0.38098,8.86
111,12-05-2017 00:00,M,C,3.12,29.44,91.85,4.9,15.29,5,12-05-2017 10:02,0.15288,3.12
202,12-05-2017 00:00,M,B,3.4,35.91,122.09,6.3,21.42,1,12-05-2017 10:03,0.2142,3.4
26,12-05-2017 00:00,M,C,1.38,25.27,34.87,3.4,4.69,5,12-05-2017 10:05,0.04692,1.38
90,12-05-2017 00:00,M,C,2.92,29.44,85.96,4.9,14.31,5,12-05-2017 10:06,0.14308,2.92
187,12-05-2017 00:00,M,C,2,30.82,61.64,5.4,10.8,5,12-05-2017 10:06,0.108,2
197,12-05-2017 00:00,M,B,5.12,35.91,183.86,6.3,32.26,1,12-05-2017 10:07,0.32256,5.12
54,12-05-2017 00:00,M,C,2.86,29.44,84.2,4.9,14.01,5,12-05-2017 10:09,0.14014,2.86
123,12-05-2017 00:00,M,C,6.92,29.16,201.79,4.8,33.22,5,12-05-2017 10:10,0.33216,6.92
47,12-05-2017 00:00,M,B,5.14,41.04,210.95,7.2,37.01,1,12-05-2017 10:11,0.37008,5.14
71,12-05-2017 00:00,M,C,2.98,31.38,93.51,5.6,16.69,5,12-05-2017 10:12,0.16688,2.98
76,12-05-2017 00:00,M,C,9.94,28.33,281.6,4.5,44.73,5,12-05-2017 10:12,0.4473,9.94
86,12-05-2017 00:00,M,C,6.4,31.66,202.62,5.7,36.48,6,12-05-2017 10:13,0.3648,6.4
30,12-05-2017 00:00,M,B,5.86,34.77,203.75,6.1,35.75,1,12-05-2017 10:14,0.35746,5.86
35,30-04-2017 00:00,M,B,2.64,49.02,129.41,8.6,22.7,1,30-04-2017 10:31,0.22704,2.64
50,30-04-2017 00:00,M,C,8.82,30.82,271.83,5.4,47.63,5,30-04-2017 10:32,0.47628,8.82
50,30-04-2017 00:00,M,C,17.86,27.21,485.97,4.1,73.23,5,30-04-2017 10:32,0.73226,17.86
21,30-04-2017 00:00,M,B,1.82,37.62,68.47,6.6,12.01,1,30-04-2017 10:33,0.12012,1.82
65,30-04-2017 00:00,M,C,18.08,27.77,502.08,4.3,77.74,6,30-04-2017 10:34,0.77744,18.08
34,30-04-2017 00:00,M,B,1.46,63.27,92.37,11.1,16.21,1,30-04-2017 10:36,0.16206,1.46
197,30-04-2017 00:00,M,C,5.36,29.71,159.25,5,26.8,6,30-04-2017 10:37,0.268,5.36
169,30-04-2017 00:00,M,C,11.34,28.6,324.32,4.6,52.16,6,30-04-2017 10:38,0.52164,11.34
137,30-04-2017 00:00,M,C,2.38,28.33,67.43,4.5,10.71,6,30-04-2017 10:38,0.1071,2.38
126,30-04-2017 00:00,M,C,11.08,28.33,313.9,4.5,49.86,7,30-04-2017 10:38,0.4986,11.08
112,30-04-2017 00:00,M,C,9.2,28.33,260.64,4.5,41.4,7,30-04-2017 10:40,0.414,9.2
86,30-04-2017 00:00,M,C,3.92,29.44,115.4,4.9,19.21,7,30-04-2017 10:40,0.19208,3.92
205,30-04-2017 00:00,M,C,5.5,30.55,168.03,5.3,29.15,7,30-04-2017 10:41,0.2915,5.5
195,30-04-2017 00:00,M,B,15.26,39.33,600.18,6.9,105.29,1,30-04-2017 10:43,1.05294,15.26
17,30-04-2017 00:00,M,C,8.82,30.82,271.83,5.4,47.63,7,30-04-2017 10:44,0.47628,8.82
113,30-04-2017 00:00,M,C,2,28.05,56.1,4.4,8.8,7,30-04-2017 10:44,0.088,2
71,30-04-2017 00:00,M,C,3.34,27.77,92.75,4.3,14.36,7,30-04-2017 10:45,0.14362,3.34
30,30-04-2017 00:00,M,C,15.92,28.33,451.01,4.5,71.64,8,30-04-2017 10:46,0.7164,15.92
27,30-04-2017 00:00,M,C,4.6,28.88,132.85,4.7,21.62,8,30-04-2017 10:47,0.2162,4.6
45,30-04-2017 00:00,E,C,1.24,27.49,34.09,4.2,5.21,4,30-04-2017 21:38,0.05208,1.24
2,30-04-2017 00:00,E,C,2.32,28.6,66.35,4.6,10.67,4,30-04-2017 21:50,0.10672,2.32
76,30-04-2017 00:00,E,C,13.24,28.33,375.09,4.5,59.58,4,30-04-2017 21:51,0.5958,13.24
77,30-04-2017 00:00,E,C,5.04,27.21,137.14,4.1,20.66,4,30-04-2017 21:55,0.20664,5.04
66,30-04-2017 00:00,E,C,11.58,26.66,308.72,3.9,45.16,4,30-04-2017 21:57,0.45162,11.58
114,30-04-2017 00:00,E,C,3.74,29.44,110.11,4.9,18.33,5,30-04-2017 21:58,0.18326,3.74
17,30-04-2017 00:00,E,C,7,31.66,221.62,5.7,39.9,5,30-04-2017 21:59,0.399,7
50,30-04-2017 00:00,E,C,24,26.66,639.84,3.9,93.6,5,30-04-2017 22:00,0.936,24
82,30-04-2017 00:00,E,C,3.56,28.33,100.85,4.5,16.02,5,30-04-2017 22:01,0.1602,3.56
126,30-04-2017 00:00,E,C,9.28,28.6,265.41,4.6,42.69,6,30-04-2017 22:02,0.42688,9.28
5,30-04-2017 00:00,E,B,16.32,48.45,790.7,8.5,138.72,1,30-04-2017 22:05,1.3872,16.32
5,30-04-2017 00:00,E,C,28.3,31.66,895.98,5.7,161.31,6,30-04-2017 22:07,1.6131,28.3
157,30-04-2017 00:00,E,C,9.92,26.94,267.24,4,39.68,7,30-04-2017 22:08,0.3968,9.92
52,30-04-2017 00:00,E,C,6.52,26.94,175.65,4,26.08,7,30-04-2017 22:09,0.2608,6.52
96,30-04-2017 00:00,E,C,11,25.83,284.13,3.6,39.6,7,30-04-2017 22:10,0.396,11
65,30-04-2017 00:00,E,C,25.64,29.16,747.66,4.8,123.07,8,30-04-2017 22:13,1.23072,25.64
137,30-04-2017 00:00,E,C,3.2,27.49,87.97,4.2,13.44,8,30-04-2017 22:14,0.1344,3.2
169,30-04-2017 00:00,E,C,9.74,28.6,278.56,4.6,44.8,8,30-04-2017 22:14,0.44804,9.74
190,01-05-2017 00:00,M,C,1.22,30.55,37.27,5.3,6.47,2,01-05-2017 10:08,0.06466,1.22
26,01-05-2017 00:00,M,C,1.86,25.83,48.04,3.6,6.7,2,01-05-2017 10:10,0.06696,1.86
40,01-05-2017 00:00,M,C,3.48,28.88,100.5,4.7,16.36,2,01-05-2017 10:10,0.16356,3.48
202,01-05-2017 00:00,M,C,2.44,31.1,75.88,5.5,13.42,2,01-05-2017 10:13,0.1342,2.44
42,01-05-2017 00:00,M,C,9.7,31.94,309.82,5.8,56.26,2,01-05-2017 10:15,0.5626,9.7
35,01-05-2017 00:00,M,B,2.3,51.87,119.3,9.1,20.93,1,01-05-2017 10:16,0.2093,2.3
128,01-05-2017 00:00,M,C,2.22,29.44,65.36,4.9,10.88,3,01-05-2017 10:18,0.10878,2.22
96,01-05-2017 00:00,M,C,12.2,26.66,325.25,3.9,47.58,3,01-05-2017 10:19,0.4758,12.2
47,01-05-2017 00:00,M,B,4.56,38.19,174.15,6.7,30.55,1,01-05-2017 10:20,0.30552,4.56
167,01-05-2017 00:00,M,C,7.5,31.94,239.55,5.8,43.5,3,01-05-2017 10:21,0.435,7.5
167,01-05-2017 00:00,M,C,20.14,28.05,564.93,4.4,88.62,4,01-05-2017 10:22,0.88616,20.14
113,01-05-2017 00:00,M,C,2.16,29.99,64.78,5.1,11.02,4,01-05-2017 10:24,0.11016,2.16
25,01-05-2017 00:00,M,C,2.42,27.49,66.53,4.2,10.16,4,01-05-2017 10:25,0.10164,2.42
41,01-05-2017 00:00,M,C,8.98,31.66,284.31,5.7,51.19,4,01-05-2017 10:25,0.51186,8.98
197,01-05-2017 00:00,M,C,5.96,29.16,173.79,4.8,28.61,4,01-05-2017 10:26,0.28608,5.96
122,01-05-2017 00:00,M,C,1.6,27.49,43.98,4.2,6.72,4,01-05-2017 10:26,0.0672,1.6
123,01-05-2017 00:00,M,C,3.52,32.21,113.38,5.9,20.77,4,01-05-2017 10:27,0.20768,3.52
181,01-05-2017 00:00,M,C,5.86,31.66,185.53,5.7,33.4,4,01-05-2017 10:30,0.33402,5.86
205,01-05-2017 00:00,M,C,5.8,30.82,178.76,5.4,31.32,4,01-05-2017 10:39,0.3132,5.8
173,01-05-2017 00:00,M,B,3.24,35.34,114.5,6.2,20.09,1,01-05-2017 10:54,0.20088,3.24
173,01-05-2017 00:00,M,C,5.28,30.27,159.83,5.2,27.46,8,01-05-2017 10:54,0.27456,5.28
120,01-05-2017 00:00,M,C,3.54,28.33,100.29,4.5,15.93,8,01-05-2017 10:54,0.1593,3.54
104,01-05-2017 00:00,M,B,6.88,41.04,282.36,7.2,49.54,2,01-05-2017 10:55,0.49536,6.88
136,01-05-2017 00:00,M,C,21.94,28.6,627.48,4.6,100.92,9,01-05-2017 10:56,1.00924,21.94
65,01-05-2017 00:00,M,C,20.98,27.49,576.74,4.2,88.12,9,01-05-2017 10:57,0.88116,20.98
157,01-05-2017 00:00,M,C,9.88,27.21,268.83,4.1,40.51,9,01-05-2017 10:58,0.40508,9.88
76,01-05-2017 00:00,M,C,20.44,29.99,613,5.1,104.24,10,01-05-2017 11:00,1.04244,20.44
59,01-05-2017 00:00,M,C,7.44,28.88,214.87,4.7,34.97,10,01-05-2017 11:00,0.34968,7.44
5,01-05-2017 00:00,M,B,15.94,50.16,799.55,8.8,140.27,2,01-05-2017 11:02,1.40272,15.94
5,01-05-2017 00:00,M,B,23.18,35.91,832.39,6.3,146.03,3,01-05-2017 11:03,1.46034,23.18
1000,01-05-2017 00:00,M,B,81.14,41.04,3329.99,7.2,584.21,5,01-05-2017 11:04,5.84208,81.14
1000,01-05-2017 00:00,M,C,392.22,28.88,11327.31,4.7,1843.43,20,01-05-2017 11:04,18.43434,392.22
115,01-05-2017 00:00,E,B,1.82,36.48,66.39,6.4,11.65,1,01-05-2017 21:08,0.11648,1.82
79,01-05-2017 00:00,E,C,1.58,26.66,42.12,3.9,6.16,1,01-05-2017 21:09,0.06162,1.58
42,01-05-2017 00:00,E,C,9.42,31.94,300.87,5.8,54.64,1,01-05-2017 21:10,0.54636,9.42
119,01-05-2017 00:00,E,C,11.86,29.16,345.84,4.8,56.93,1,01-05-2017 21:10,0.56928,11.86
14,01-05-2017 00:00,E,C,10.28,29.16,299.76,4.8,49.34,1,01-05-2017 21:11,0.49344,10.28
40,01-05-2017 00:00,E,C,3.12,28.33,88.39,4.5,14.04,1,01-05-2017 21:12,0.1404,3.12
90,01-05-2017 00:00,E,C,2.38,26.66,63.45,3.9,9.28,1,01-05-2017 21:13,0.09282,2.38
98,01-05-2017 00:00,E,C,2.52,31.1,78.37,5.5,13.86,2,01-05-2017 21:14,0.1386,2.52
172,01-05-2017 00:00,E,C,1.02,28.88,29.46,4.7,4.79,2,01-05-2017 21:15,0.04794,1.02
195,01-05-2017 00:00,E,C,9.8,29.44,288.51,4.9,48.02,2,01-05-2017 21:16,0.4802,9.8
